type,id,x,y,z,value
SENSE,297,1104.4433400000314,977.2768004997731,1.0,758
SENSE,298,1104.4433400000314,1042.4285871998106,1.0,82
SENSE,299,1159.6655070003487,65.1517867000375,1.0,136
SENSE,300,1159.6655070003487,130.303573400075,1.0,288
SENSE,301,1159.6655070003487,195.4553601001125,1.0,315
SENSE,302,1159.6655070003487,260.60714680015,1.0,490
SENSE,303,1159.6655070003487,325.75893350018754,1.0,518
SENSE,304,1159.6655070003487,390.910720200225,1.0,2199
SENSE,305,1159.6655070003487,456.0625069002625,1.0,949
SENSE,306,1159.6655070003487,521.2142936003,1.0,1029
SENSE,307,1159.6655070003487,586.366080299548,1.0,1434
SENSE,308,1159.6655070003487,651.5178670003751,1.0,1318
SENSE,309,1159.6655070003487,716.669653699623,1.0,2100
SENSE,310,1159.6655070003487,781.8214403996606,1.0,1344
SENSE,311,1159.6655070003487,846.9732270996981,1.0,1675
SENSE,312,1159.6655070003487,912.1250137997356,1.0,4541
SENSE,313,1159.6655070003487,977.2768004997731,1.0,1074
SENSE,314,1159.6655070003487,1042.4285871998106,1.0,25
SENSE,315,1214.8876739998766,65.1517867000375,1.0,455
SENSE,316,1214.8876739998766,130.303573400075,1.0,843
SENSE,317,1214.8876739998766,195.4553601001125,1.0,640
SENSE,318,1214.8876739998766,260.60714680015,1.0,1314
SENSE,319,1214.8876739998766,325.75893350018754,1.0,2706
SENSE,320,1214.8876739998766,390.910720200225,1.0,1101
SENSE,321,1214.8876739998766,456.0625069002625,1.0,199
SENSE,322,1214.8876739998766,521.2142936003,1.0,447
SENSE,323,1214.8876739998766,586.366080299548,1.0,3059
SENSE,324,1214.8876739998766,651.5178670003751,1.0,3098
SENSE,325,1214.8876739998766,716.669653699623,1.0,1750
SENSE,326,1214.8876739998766,781.8214403996606,1.0,817
SENSE,327,1214.8876739998766,846.9732270996981,1.0,842
SENSE,328,1214.8876739998766,912.1250137997356,1.0,5018
SENSE,329,1214.8876739998766,977.2768004997731,1.0,1165
SENSE,330,1214.8876739998766,1042.4285871998106,1.0,57
SENSE,331,1270.109841000194,65.1517867000375,1.0,11
SENSE,332,1270.109841000194,130.303573400075,1.0,18
SENSE,333,1270.109841000194,195.4553601001125,1.0,278
SENSE,334,1270.109841000194,260.60714680015,1.0,2772
SENSE,335,1270.109841000194,325.75893350018754,1.0,106
SENSE,336,1270.109841000194,390.910720200225,1.0,401
SENSE,337,1270.109841000194,456.0625069002625,1.0,146
SENSE,338,1270.109841000194,521.2142936003,1.0,58
SENSE,339,1270.109841000194,586.366080299548,1.0,55
SENSE,340,1270.109841000194,651.5178670003751,1.0,105
SENSE,341,1270.109841000194,716.669653699623,1.0,1203
SENSE,342,1270.109841000194,781.8214403996606,1.0,2766
SENSE,343,1270.109841000194,846.9732270996981,1.0,2359
SENSE,344,1270.109841000194,912.1250137997356,1.0,6224
SENSE,345,1270.109841000194,977.2768004997731,1.0,3069
SENSE,346,1270.109841000194,1042.4285871998106,1.0,157
SENSE,347,1325.3320079997218,716.669653699623,1.0,85
SENSE,348,1325.3320079997218,781.8214403996606,1.0,2042
SENSE,349,1325.3320079997218,846.9732270996981,1.0,2978
SENSE,350,1325.3320079997218,912.1250137997356,1.0,2941
SENSE,351,1325.3320079997218,977.2768004997731,1.0,7131
SENSE,352,1325.3320079997218,1042.4285871998106,1.0,300
SENSE,353,1325.3320079997218,1107.5803738998482,1.0,1
SENSE,354,1380.554175000039,716.669653699623,1.0,3
SENSE,355,1380.554175000039,781.8214403996606,1.0,1453
SENSE,356,1380.554175000039,846.9732270996981,1.0,669
SENSE,357,1380.554175000039,912.1250137997356,1.0,1544
SENSE,358,1380.554175000039,977.2768004997731,1.0,4391
SENSE,359,1380.554175000039,1042.4285871998106,1.0,728
SENSE,360,1380.554175000039,1107.5803738998482,1.0,1168
SENSE,361,1380.554175000039,1172.7321605998857,1.0,117
SENSE,362,1380.554175000039,1237.8839472999232,1.0,133
SENSE,363,1380.554175000039,1303.0357339999607,1.0,131
SENSE,364,1380.554175000039,1368.187520699998,1.0,1212
SENSE,365,1380.554175000039,1433.3393074000355,1.0,153
SENSE,366,1380.554175000039,1498.491094100073,1.0,58
SENSE,367,1435.7763419999617,716.669653699623,1.0,135
